               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.020284,           0.0071699,          0.00059775,             0.93566,             0.85334,             0.89172,             0.58051,            0.014742,           0.0044897,           0.0010337,           0.0094769,           0.0094769,           0.0094769
                 157,            0.020143,           0.0072596,          0.00088831,             0.92356,             0.86273,             0.90138,             0.58153,              0.0156,           0.0045043,          0.00070069,           0.0094703,           0.0094703,           0.0094703
                 158,            0.020286,           0.0069365,          0.00049929,             0.92816,             0.84248,             0.91418,             0.57392,            0.015276,           0.0045516,          0.00049041,           0.0094636,           0.0094636,           0.0094636
                 159,            0.019962,           0.0070499,          0.00063558,             0.95867,             0.83009,             0.89923,             0.58326,            0.015785,           0.0045507,           0.0004616,           0.0094569,           0.0094569,           0.0094569
                 160,            0.020568,           0.0073955,          0.00096635,             0.90277,              0.8482,             0.89531,             0.56467,            0.015649,           0.0048021,           0.0011036,           0.0094502,           0.0094502,           0.0094502
                 161,            0.020399,           0.0070375,           0.0007718,             0.93442,             0.78559,             0.86452,              0.5674,            0.016026,           0.0050664,           0.0015366,           0.0094434,           0.0094434,           0.0094434
                 162,            0.020687,            0.007269,          0.00063655,             0.88145,             0.83689,             0.88526,              0.5678,            0.015779,           0.0047776,           0.0016752,           0.0094365,           0.0094365,           0.0094365
                 163,            0.019987,           0.0070625,          0.00059749,             0.92108,             0.81925,             0.86895,             0.57086,            0.015868,           0.0047314,           0.0010832,           0.0094297,           0.0094297,           0.0094297
                 164,            0.020112,           0.0068369,          0.00078171,             0.92847,             0.83223,             0.88384,              0.5676,            0.016391,           0.0046691,          0.00086117,           0.0094228,           0.0094228,           0.0094228
                 165,            0.019735,           0.0067549,          0.00073943,             0.91327,             0.79854,             0.88242,              0.5766,            0.015277,           0.0050011,            0.001163,           0.0094158,           0.0094158,           0.0094158
                 166,            0.020384,           0.0064926,          0.00076525,             0.91083,             0.80739,             0.87293,             0.56678,            0.015695,           0.0051938,          0.00055168,           0.0094088,           0.0094088,           0.0094088
                 167,            0.020258,           0.0070926,          0.00076867,             0.93545,             0.84806,             0.89258,             0.58668,            0.015303,           0.0047904,          0.00052096,           0.0094018,           0.0094018,           0.0094018
                 168,            0.019669,           0.0068463,          0.00070349,              0.9626,             0.82601,              0.9059,             0.59754,            0.015113,           0.0047111,          0.00095195,           0.0093948,           0.0093948,           0.0093948
                 169,            0.019703,           0.0068722,          0.00058589,             0.90792,             0.85245,             0.90517,             0.58679,            0.015403,           0.0047111,            0.001006,           0.0093877,           0.0093877,           0.0093877
                 170,            0.019443,           0.0070321,          0.00061857,             0.93465,              0.8096,             0.89977,             0.57886,            0.015386,           0.0049844,          0.00064948,           0.0093805,           0.0093805,           0.0093805
                 171,            0.019642,           0.0070868,          0.00059612,             0.93267,             0.88162,             0.91031,              0.5849,            0.015289,            0.004527,          0.00042187,           0.0093733,           0.0093733,           0.0093733
                 172,             0.02015,            0.007272,          0.00062428,             0.91607,             0.84036,             0.90411,             0.60201,             0.01485,            0.004409,          0.00031947,           0.0093661,           0.0093661,           0.0093661
                 173,            0.019018,           0.0065348,          0.00041471,             0.93242,              0.8133,              0.8822,             0.59105,            0.015122,           0.0047086,          0.00051523,           0.0093589,           0.0093589,           0.0093589
                 174,            0.019076,           0.0069324,          0.00059161,             0.96371,             0.84614,             0.89115,             0.58781,            0.014717,           0.0046312,          0.00075352,           0.0093516,           0.0093516,           0.0093516
                 175,            0.019582,           0.0066553,          0.00067052,             0.92949,             0.83288,             0.87946,             0.58339,            0.015164,           0.0048387,          0.00089027,           0.0093442,           0.0093442,           0.0093442
                 176,            0.019759,           0.0069344,           0.0010004,             0.82213,              0.8422,             0.85714,             0.55229,            0.015529,           0.0053246,           0.0005733,           0.0093369,           0.0093369,           0.0093369
                 177,             0.01978,           0.0070512,          0.00087299,              0.9442,             0.78586,             0.88982,             0.58261,            0.014971,           0.0049699,           0.0007442,           0.0093295,           0.0093295,           0.0093295
                 178,            0.019743,            0.006894,          0.00075473,             0.89354,             0.81149,             0.89162,             0.58221,            0.015041,           0.0048823,           0.0010362,            0.009322,            0.009322,            0.009322
                 179,            0.019821,           0.0069918,          0.00061101,             0.91072,             0.86364,             0.90468,             0.57499,            0.015378,           0.0047248,           0.0007476,           0.0093146,           0.0093146,           0.0093146
                 180,            0.019732,           0.0068289,          0.00059928,             0.87841,             0.84634,             0.90888,             0.58951,            0.015668,           0.0047039,           0.0010809,            0.009307,            0.009307,            0.009307
                 181,             0.01957,           0.0066212,          0.00076145,             0.90428,             0.81213,             0.89316,             0.57069,            0.016052,           0.0046316,           0.0010702,           0.0092995,           0.0092995,           0.0092995
                 182,            0.019621,            0.006812,          0.00079782,             0.89627,              0.8518,             0.90704,             0.57232,            0.015494,           0.0045156,          0.00064828,           0.0092919,           0.0092919,           0.0092919
                 183,            0.019753,           0.0068666,          0.00063513,             0.94615,             0.81698,             0.88967,             0.58578,            0.015399,           0.0045931,          0.00069792,           0.0092843,           0.0092843,           0.0092843
                 184,            0.019637,           0.0072647,          0.00078147,             0.92463,             0.83182,             0.88668,             0.57327,            0.015199,           0.0048754,          0.00072971,           0.0092766,           0.0092766,           0.0092766
                 185,            0.019579,           0.0067652,          0.00078112,             0.91819,             0.83503,              0.8927,             0.57157,            0.015601,           0.0047547,          0.00049208,           0.0092689,           0.0092689,           0.0092689
                 186,            0.019303,           0.0070379,          0.00082315,             0.86698,             0.87183,             0.89508,             0.57156,            0.015586,           0.0048896,          0.00071716,           0.0092611,           0.0092611,           0.0092611
                 187,            0.019282,           0.0068119,          0.00084074,             0.90651,             0.83957,             0.86841,              0.5659,            0.016091,           0.0050079,           0.0013525,           0.0092534,           0.0092534,           0.0092534
                 188,            0.019544,           0.0068798,           0.0010221,              0.9049,             0.82435,             0.87415,             0.58236,            0.015071,           0.0052937,           0.0011955,           0.0092455,           0.0092455,           0.0092455
                 189,            0.019974,           0.0071677,          0.00083859,             0.89947,             0.85042,             0.89664,             0.56731,            0.015398,           0.0051025,           0.0013679,           0.0092377,           0.0092377,           0.0092377
                 190,            0.019536,           0.0069656,          0.00068401,             0.95613,             0.85185,             0.89575,             0.58142,            0.015716,           0.0048894,           0.0010006,           0.0092298,           0.0092298,           0.0092298
                 191,            0.018661,           0.0067745,          0.00061243,             0.92305,             0.84738,             0.88881,             0.58543,            0.015293,           0.0048166,           0.0010861,           0.0092219,           0.0092219,           0.0092219
                 192,            0.019337,           0.0066891,          0.00076976,             0.90866,             0.82477,             0.88722,             0.58583,            0.015202,           0.0047109,           0.0010913,           0.0092139,           0.0092139,           0.0092139
                 193,            0.019836,           0.0066731,          0.00056435,             0.91039,             0.80965,             0.86818,             0.55308,            0.015868,           0.0049184,           0.0011496,           0.0092059,           0.0092059,           0.0092059
                 194,            0.019358,           0.0066417,          0.00068981,              0.9637,             0.82463,             0.89244,             0.56263,            0.016558,           0.0048164,           0.0013379,           0.0091979,           0.0091979,           0.0091979
                 195,            0.019527,           0.0068153,          0.00071215,             0.93044,             0.81932,             0.89342,             0.56359,            0.015933,           0.0048143,           0.0008654,           0.0091898,           0.0091898,           0.0091898
                 196,            0.019445,           0.0069833,          0.00077759,             0.92252,             0.83253,             0.88578,             0.57527,             0.01577,           0.0049003,            0.001244,           0.0091817,           0.0091817,           0.0091817
                 197,            0.018967,           0.0070139,          0.00071793,             0.91065,             0.85891,             0.88083,             0.58551,            0.015618,           0.0045951,           0.0013582,           0.0091735,           0.0091735,           0.0091735
                 198,            0.019478,           0.0067295,          0.00078641,             0.90046,             0.86498,             0.88107,             0.57948,             0.01557,           0.0046925,           0.0010858,           0.0091653,           0.0091653,           0.0091653
                 199,            0.019275,           0.0069198,          0.00062683,             0.88712,             0.84321,             0.87944,             0.57794,            0.015606,           0.0046354,           0.0011991,           0.0091571,           0.0091571,           0.0091571
                 200,             0.01911,           0.0068339,          0.00065222,              0.8956,             0.82392,             0.87475,             0.57305,            0.015705,           0.0047244,          0.00094387,           0.0091489,           0.0091489,           0.0091489
                 201,            0.019245,           0.0067145,          0.00094648,             0.90472,             0.79275,             0.86167,             0.55366,            0.015821,           0.0049244,           0.0011649,           0.0091406,           0.0091406,           0.0091406
                 202,            0.019478,           0.0069981,          0.00073717,             0.94454,             0.78657,             0.85688,             0.58478,             0.01552,           0.0051322,           0.0018822,           0.0091322,           0.0091322,           0.0091322
                 203,            0.019227,           0.0067674,          0.00068929,             0.91229,             0.81378,             0.86221,             0.57793,            0.015305,           0.0050698,           0.0017066,           0.0091239,           0.0091239,           0.0091239
                 204,            0.019679,           0.0067871,          0.00062777,             0.91468,             0.81453,             0.86863,             0.55652,            0.015998,           0.0052005,           0.0013348,           0.0091155,           0.0091155,           0.0091155
                 205,            0.018697,           0.0067402,          0.00051382,             0.89991,             0.77536,             0.85316,             0.56259,            0.015832,           0.0054572,           0.0010447,           0.0091071,           0.0091071,           0.0091071
                 206,            0.019132,            0.006812,          0.00056805,             0.90058,             0.76157,             0.84827,             0.54204,            0.016066,           0.0054692,            0.001136,           0.0090986,           0.0090986,           0.0090986
                 207,            0.018561,           0.0067375,          0.00056186,             0.92762,             0.78387,             0.86161,             0.56046,            0.015624,            0.005246,          0.00089728,           0.0090901,           0.0090901,           0.0090901
                 208,            0.018941,           0.0066099,          0.00058648,             0.95105,              0.8088,             0.87679,             0.57002,            0.015444,           0.0049683,          0.00087232,           0.0090815,           0.0090815,           0.0090815
                 209,            0.018932,           0.0062708,          0.00088651,             0.93453,             0.78778,             0.87977,             0.58256,            0.015123,           0.0049228,           0.0010966,            0.009073,            0.009073,            0.009073
                 210,            0.018991,           0.0066052,          0.00084255,             0.89214,             0.83107,               0.879,             0.57727,            0.015727,           0.0050112,           0.0012781,           0.0090643,           0.0090643,           0.0090643
                 211,            0.018752,           0.0066959,           0.0006058,             0.88415,             0.80849,             0.85238,             0.54909,            0.015585,           0.0052676,           0.0006372,           0.0090557,           0.0090557,           0.0090557
                 212,            0.018977,           0.0069302,          0.00065214,             0.94133,             0.82315,             0.86732,             0.55524,            0.015979,           0.0049671,          0.00064205,            0.009047,            0.009047,            0.009047
                 213,            0.019052,           0.0068955,          0.00091115,             0.93161,             0.84085,             0.86781,             0.56734,            0.015586,           0.0048762,          0.00053807,           0.0090383,           0.0090383,           0.0090383
                 214,            0.018644,           0.0068665,          0.00072592,             0.86558,             0.86978,             0.88481,             0.58521,            0.015518,           0.0050468,          0.00049576,           0.0090295,           0.0090295,           0.0090295
                 215,            0.018538,           0.0068134,          0.00077489,             0.89548,             0.84498,             0.87531,             0.57325,              0.0153,           0.0052579,          0.00066025,           0.0090208,           0.0090208,           0.0090208
                 216,            0.017866,           0.0067546,          0.00084091,             0.92521,             0.80386,             0.85244,             0.56805,            0.015441,            0.005267,           0.0018277,           0.0090119,           0.0090119,           0.0090119
                 217,            0.018814,           0.0066741,          0.00087521,             0.91511,             0.84613,             0.88216,             0.57019,             0.01529,           0.0050467,            0.001722,           0.0090031,           0.0090031,           0.0090031
                 218,            0.018794,            0.006707,          0.00060364,             0.92252,             0.84412,              0.8706,             0.57901,            0.015393,           0.0050097,           0.0009481,           0.0089942,           0.0089942,           0.0089942
                 219,            0.018657,           0.0066216,          0.00078389,             0.87663,             0.86653,             0.87209,              0.5866,            0.015303,           0.0049265,          0.00084899,           0.0089853,           0.0089853,           0.0089853
                 220,            0.018577,           0.0068945,           0.0010207,             0.91583,             0.86173,              0.8755,             0.56347,            0.015986,           0.0049367,          0.00084828,           0.0089763,           0.0089763,           0.0089763
                 221,            0.019164,           0.0070228,           0.0012475,             0.91366,             0.86044,             0.87452,             0.56156,            0.015731,           0.0047346,          0.00067912,           0.0089673,           0.0089673,           0.0089673
                 222,            0.019307,           0.0072533,          0.00087658,             0.92566,             0.82651,             0.86614,             0.58541,            0.015621,           0.0047015,          0.00087269,           0.0089583,           0.0089583,           0.0089583
                 223,            0.019148,           0.0067393,          0.00088037,             0.90886,             0.85625,             0.88502,             0.57894,              0.0161,           0.0048362,           0.0013159,           0.0089492,           0.0089492,           0.0089492
                 224,            0.018305,           0.0064489,           0.0006052,             0.91951,             0.88228,             0.90115,              0.5773,             0.01633,           0.0047852,           0.0017595,           0.0089401,           0.0089401,           0.0089401
                 225,             0.01868,           0.0066381,          0.00070599,             0.94419,             0.85018,             0.89869,               0.587,            0.015631,           0.0047132,           0.0014695,            0.008931,            0.008931,            0.008931
                 226,            0.019161,           0.0068294,          0.00096396,             0.90509,             0.84279,             0.88638,             0.57189,            0.015356,           0.0048297,            0.001137,           0.0089218,           0.0089218,           0.0089218
                 227,            0.019227,           0.0067277,          0.00082527,             0.93654,             0.80996,             0.88242,             0.57546,            0.015552,           0.0047165,           0.0011418,           0.0089126,           0.0089126,           0.0089126
                 228,            0.019382,           0.0064644,          0.00061489,             0.95288,             0.78389,             0.85052,             0.56169,            0.015605,           0.0052697,           0.0015168,           0.0089034,           0.0089034,           0.0089034
                 229,            0.018906,           0.0062279,          0.00052147,             0.92307,              0.8088,             0.85028,             0.56506,            0.015886,            0.005294,           0.0013911,           0.0088941,           0.0088941,           0.0088941
                 230,            0.018472,           0.0062545,          0.00066515,              0.9322,             0.78133,             0.86091,             0.55568,             0.01633,           0.0053504,           0.0016781,           0.0088848,           0.0088848,           0.0088848
                 231,            0.018317,           0.0065116,          0.00079922,             0.91323,             0.80541,             0.86359,             0.56174,            0.015646,           0.0053923,          0.00070752,           0.0088755,           0.0088755,           0.0088755
                 232,            0.018944,           0.0067182,          0.00080459,             0.89991,              0.7911,              0.8621,             0.57621,            0.014721,           0.0050048,            0.001122,           0.0088661,           0.0088661,           0.0088661
                 233,            0.018638,           0.0067564,           0.0005694,             0.93731,             0.80432,             0.86457,             0.58366,            0.014604,           0.0050357,           0.0010434,           0.0088567,           0.0088567,           0.0088567
                 234,            0.018519,           0.0067295,          0.00069253,             0.92847,             0.82967,             0.87913,             0.57641,            0.015136,           0.0048986,           0.0014293,           0.0088473,           0.0088473,           0.0088473
                 235,            0.018414,           0.0063604,          0.00062132,             0.89562,             0.84659,              0.8698,             0.57091,             0.01562,           0.0048208,           0.0014492,           0.0088378,           0.0088378,           0.0088378
                 236,            0.018455,           0.0067023,          0.00062579,             0.90439,             0.82333,             0.86146,             0.58156,            0.015016,           0.0049395,            0.001502,           0.0088283,           0.0088283,           0.0088283
                 237,            0.017955,           0.0064698,          0.00056395,             0.87441,             0.85271,             0.86489,             0.57715,            0.015361,           0.0048904,           0.0016261,           0.0088188,           0.0088188,           0.0088188
                 238,            0.018165,           0.0067287,          0.00063364,             0.93416,              0.8231,             0.87347,              0.5849,            0.015542,           0.0048179,           0.0011076,           0.0088092,           0.0088092,           0.0088092
                 239,             0.01799,           0.0066464,          0.00073769,             0.92982,             0.82333,             0.86394,             0.58429,            0.015355,           0.0049691,           0.0010339,           0.0087996,           0.0087996,           0.0087996
                 240,            0.018521,           0.0065863,          0.00075785,               0.947,             0.80707,             0.87426,             0.57034,            0.015532,           0.0049541,           0.0010225,             0.00879,             0.00879,             0.00879
                 241,            0.018807,           0.0066574,          0.00081462,             0.93946,             0.82093,             0.87334,             0.58692,            0.015154,           0.0049796,           0.0010965,           0.0087804,           0.0087804,           0.0087804
                 242,            0.018337,           0.0066148,          0.00053936,              0.9307,             0.80581,             0.86526,             0.57172,            0.015189,           0.0052294,          0.00092604,           0.0087707,           0.0087707,           0.0087707
                 243,            0.017856,            0.006604,          0.00057248,             0.93859,             0.82964,             0.86425,             0.57432,            0.015279,           0.0053129,          0.00085605,           0.0087609,           0.0087609,           0.0087609
                 244,            0.018817,           0.0062978,          0.00050487,             0.90426,             0.85825,              0.8729,             0.58597,            0.015189,           0.0050423,           0.0007852,           0.0087512,           0.0087512,           0.0087512
                 245,            0.018648,           0.0067729,          0.00061978,             0.90346,             0.85968,             0.87953,              0.5724,            0.015111,           0.0048851,          0.00079957,           0.0087414,           0.0087414,           0.0087414
                 246,            0.018338,           0.0065038,          0.00066784,             0.92615,              0.8498,             0.89241,             0.58013,            0.015256,            0.004667,          0.00065214,           0.0087316,           0.0087316,           0.0087316
                 247,            0.018132,           0.0067067,          0.00044183,             0.88014,             0.87835,             0.89758,             0.58658,            0.015092,           0.0046652,          0.00068539,           0.0087217,           0.0087217,           0.0087217
                 248,             0.01777,           0.0065206,          0.00040342,             0.91503,             0.86466,             0.88518,             0.58603,            0.014978,           0.0046412,           0.0011751,           0.0087118,           0.0087118,           0.0087118
                 249,            0.017012,           0.0061712,          0.00041003,             0.88764,             0.86248,             0.88476,             0.58351,            0.015158,           0.0048501,           0.0012058,           0.0087019,           0.0087019,           0.0087019
                 250,            0.017603,           0.0062577,          0.00048636,             0.89203,             0.84094,             0.86439,             0.57179,            0.015527,           0.0049936,           0.0012988,            0.008692,            0.008692,            0.008692
                 251,            0.018345,           0.0064242,          0.00045791,             0.92527,             0.85634,             0.88586,             0.58935,            0.015366,           0.0048365,          0.00095644,            0.008682,            0.008682,            0.008682
                 252,            0.017833,           0.0062773,           0.0006238,              0.9401,             0.86487,             0.89775,             0.59947,            0.015295,           0.0047561,          0.00085063,            0.008672,            0.008672,            0.008672
                 253,            0.017986,           0.0061979,          0.00074414,             0.95131,             0.84167,             0.87825,             0.58552,            0.015751,           0.0047621,           0.0023396,           0.0086619,           0.0086619,           0.0086619
                 254,            0.017761,           0.0064898,          0.00061874,             0.94242,             0.81274,             0.88243,             0.58211,            0.015817,           0.0048799,           0.0020611,           0.0086519,           0.0086519,           0.0086519
                 255,            0.018187,           0.0065242,          0.00065521,             0.96097,               0.824,             0.88466,             0.59413,            0.015419,           0.0047931,           0.0027904,           0.0086417,           0.0086417,           0.0086417
                 256,            0.017767,           0.0065097,          0.00054766,             0.94009,             0.85491,             0.88238,             0.59016,             0.01521,           0.0047172,           0.0019364,           0.0086316,           0.0086316,           0.0086316
                 257,            0.018077,           0.0067009,           0.0009812,               0.963,              0.8422,              0.9047,             0.59968,            0.015049,           0.0046387,           0.0014637,           0.0086214,           0.0086214,           0.0086214
                 258,            0.018186,           0.0064416,           0.0007303,             0.94603,             0.83143,             0.89286,             0.58338,            0.015399,           0.0050221,           0.0011419,           0.0086112,           0.0086112,           0.0086112
                 259,            0.018314,           0.0065939,          0.00062976,             0.88319,             0.82103,             0.86521,             0.57154,            0.016026,           0.0052432,           0.0020609,            0.008601,            0.008601,            0.008601
                 260,            0.017882,           0.0062939,          0.00065099,             0.88606,             0.82234,             0.87265,             0.58609,            0.015531,           0.0051091,           0.0031788,           0.0085908,           0.0085908,           0.0085908
                 261,            0.017633,           0.0064644,          0.00069778,             0.93922,             0.81164,             0.89276,             0.59724,            0.015458,           0.0049585,           0.0022325,           0.0085805,           0.0085805,           0.0085805
                 262,            0.017476,           0.0063066,          0.00054725,             0.92141,             0.85462,              0.8944,              0.5946,            0.015497,           0.0049654,           0.0017145,           0.0085701,           0.0085701,           0.0085701
                 263,            0.017748,           0.0062784,          0.00058122,             0.90959,             0.83883,             0.89863,             0.58819,            0.015656,           0.0049144,           0.0012096,           0.0085598,           0.0085598,           0.0085598
                 264,             0.01777,           0.0065816,          0.00062363,              0.9377,             0.82099,             0.87781,             0.57895,            0.015467,           0.0050945,           0.0019541,           0.0085494,           0.0085494,           0.0085494
                 265,            0.017661,           0.0063307,          0.00066161,             0.92241,             0.79808,             0.87933,              0.5812,            0.015308,           0.0050607,           0.0013718,            0.008539,            0.008539,            0.008539
                 266,            0.018435,           0.0064745,           0.0005469,             0.89814,             0.82983,             0.88269,             0.58773,            0.015048,           0.0051102,           0.0010928,           0.0085286,           0.0085286,           0.0085286
                 267,            0.017249,           0.0064289,          0.00055878,             0.93807,             0.81204,             0.89153,             0.57554,            0.015256,           0.0052666,            0.001455,           0.0085181,           0.0085181,           0.0085181
                 268,            0.017653,           0.0066958,          0.00056609,             0.89501,             0.84434,             0.88659,             0.58571,            0.015334,           0.0052049,           0.0016765,           0.0085076,           0.0085076,           0.0085076
                 269,            0.017095,           0.0060614,          0.00043974,             0.93729,             0.82793,             0.88487,             0.59047,            0.015026,           0.0052467,           0.0018594,           0.0084971,           0.0084971,           0.0084971
                 270,            0.017264,           0.0063556,           0.0005481,             0.94965,             0.79959,             0.87891,             0.57878,            0.015197,           0.0051657,           0.0018893,           0.0084865,           0.0084865,           0.0084865
                 271,            0.017321,           0.0064354,          0.00038816,             0.90799,             0.86289,             0.88314,             0.56988,            0.015417,           0.0053533,           0.0021032,           0.0084759,           0.0084759,           0.0084759
                 272,            0.016929,           0.0059636,          0.00041765,             0.91723,             0.85278,             0.87642,              0.5714,            0.015505,           0.0053919,            0.002225,           0.0084653,           0.0084653,           0.0084653
