               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 314,            0.018898,           0.0082234,          0.00028667,             0.82282,             0.78503,             0.79911,             0.53024,            0.036292,              0.0128,           0.0051393,           0.0070077,           0.0070077,           0.0070077
                 315,            0.018506,           0.0081822,          0.00033372,             0.80887,             0.77129,             0.78507,             0.52645,            0.036945,            0.012921,           0.0050636,            0.006991,            0.006991,            0.006991
                 316,            0.018689,           0.0081152,          0.00028588,             0.82312,              0.7602,             0.77481,             0.51626,            0.036331,            0.013089,           0.0050386,           0.0069743,           0.0069743,           0.0069743
                 317,            0.018173,           0.0082848,          0.00041467,             0.86307,             0.74496,             0.78346,             0.52793,            0.036214,            0.013027,           0.0054418,           0.0069576,           0.0069576,           0.0069576
                 318,            0.018553,           0.0081579,          0.00044853,             0.83348,             0.75931,             0.77782,             0.52972,            0.036286,            0.013201,           0.0056002,           0.0069409,           0.0069409,           0.0069409
                 319,            0.019131,           0.0083735,          0.00036333,             0.82738,             0.76391,             0.78246,             0.52536,            0.036989,            0.013281,           0.0052548,           0.0069241,           0.0069241,           0.0069241
                 320,            0.018689,           0.0084297,          0.00038732,             0.85705,             0.75755,              0.7745,             0.52564,             0.03646,            0.013364,           0.0056018,           0.0069074,           0.0069074,           0.0069074
                 321,            0.018533,           0.0083871,          0.00042216,              0.8594,             0.74811,             0.77578,              0.5254,            0.035863,            0.013088,           0.0059281,           0.0068906,           0.0068906,           0.0068906
                 322,             0.01854,           0.0085443,           0.0003775,             0.86842,             0.73625,             0.77988,             0.52583,            0.036257,            0.013033,           0.0056792,           0.0068738,           0.0068738,           0.0068738
                 323,            0.018228,           0.0080964,          0.00026009,             0.85005,             0.76652,             0.79364,             0.53622,            0.036321,            0.013122,           0.0056568,           0.0068569,           0.0068569,           0.0068569
                 324,            0.018145,           0.0080883,          0.00034402,             0.80555,             0.78036,             0.79829,             0.53599,            0.036223,            0.013249,           0.0053548,           0.0068401,           0.0068401,           0.0068401
                 325,            0.018967,           0.0081894,          0.00032434,             0.85394,              0.7637,             0.80585,             0.53171,            0.036353,             0.01242,           0.0050374,           0.0068232,           0.0068232,           0.0068232
                 326,            0.017994,           0.0084212,          0.00043128,             0.84203,             0.78759,              0.8173,             0.53175,            0.036308,            0.012236,            0.005069,           0.0068063,           0.0068063,           0.0068063
                 327,            0.017688,           0.0081539,           0.0003073,             0.81957,             0.75319,             0.80287,              0.5326,            0.036456,            0.012202,           0.0050018,           0.0067894,           0.0067894,           0.0067894
                 328,            0.018098,           0.0079704,            0.000432,             0.83443,             0.75833,             0.78566,             0.52136,            0.036817,            0.012286,           0.0054276,           0.0067724,           0.0067724,           0.0067724
                 329,            0.018477,           0.0081375,           0.0002854,             0.86098,             0.75343,             0.78588,             0.52457,            0.036987,            0.012918,           0.0055178,           0.0067555,           0.0067555,           0.0067555
                 330,            0.017792,           0.0077984,          0.00032326,              0.8652,             0.74613,             0.79743,              0.5397,            0.036341,            0.013041,           0.0052582,           0.0067385,           0.0067385,           0.0067385
                 331,             0.01787,           0.0077897,          0.00035184,             0.84482,              0.7309,             0.77835,              0.5328,               0.037,            0.012959,           0.0058365,           0.0067215,           0.0067215,           0.0067215
                 332,             0.01804,           0.0076825,          0.00034597,             0.83202,             0.73292,              0.7779,             0.53391,            0.036948,            0.012765,           0.0060907,           0.0067045,           0.0067045,           0.0067045
                 333,            0.017783,           0.0077445,          0.00041293,             0.81147,             0.74645,             0.77595,             0.53203,            0.036671,            0.012567,           0.0059837,           0.0066874,           0.0066874,           0.0066874
                 334,            0.017952,           0.0077049,          0.00034677,             0.82814,             0.75176,             0.77732,             0.53353,            0.036526,            0.012344,           0.0058183,           0.0066704,           0.0066704,           0.0066704
                 335,            0.018096,           0.0076175,          0.00034372,             0.78642,             0.76903,             0.77595,             0.52846,            0.036613,            0.012633,           0.0055577,           0.0066533,           0.0066533,           0.0066533
                 336,            0.017527,           0.0077402,          0.00036232,             0.82609,             0.75754,              0.7819,             0.52732,            0.036669,            0.012564,             0.00499,           0.0066362,           0.0066362,           0.0066362
                 337,            0.017607,           0.0077748,          0.00026487,             0.84854,             0.73401,             0.78651,             0.52766,            0.036368,            0.012733,           0.0050519,           0.0066191,           0.0066191,           0.0066191
                 338,            0.018566,           0.0079549,          0.00033804,             0.81262,             0.75399,             0.77285,             0.51611,            0.036376,            0.013098,            0.005593,            0.006602,            0.006602,            0.006602
                 339,            0.017967,           0.0077939,          0.00030029,             0.82704,             0.77367,             0.79331,             0.52553,            0.036393,            0.012865,           0.0055829,           0.0065848,           0.0065848,           0.0065848
                 340,            0.017924,           0.0078302,          0.00028991,             0.84882,             0.73953,             0.77682,             0.52005,            0.037146,             0.01307,           0.0053989,           0.0065677,           0.0065677,           0.0065677
                 341,            0.017575,           0.0080629,          0.00026914,             0.84867,             0.72937,             0.77786,             0.51462,            0.037265,            0.013213,           0.0057406,           0.0065505,           0.0065505,           0.0065505
                 342,            0.018302,           0.0081385,          0.00033648,             0.84995,             0.72248,             0.76613,             0.50574,            0.038153,            0.013165,           0.0077496,           0.0065333,           0.0065333,           0.0065333
                 343,            0.018481,           0.0079812,           0.0005544,              0.8251,             0.76245,              0.7854,             0.52338,            0.037405,            0.012819,           0.0073908,           0.0065161,           0.0065161,           0.0065161
                 344,            0.018148,           0.0077003,           0.0004232,             0.85726,             0.72426,             0.77374,             0.51475,            0.037965,            0.013256,            0.006764,           0.0064989,           0.0064989,           0.0064989
